DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,SCALEB,SCALEG,SCALEE,PAYHELP,ENERGYASST,COLDMA,HOTMA
2282.25,872.25,0.0,0.0,0,0,0,-2,0,0,0
1274.65,629.74,0.0,0.0,0,0,0,-2,0,0,0
1118.84,0.0,1428.15,0.0,0,0,0,-2,1,0,0
1304.34,0.0,0.0,0.0,0,0,0,-2,0,0,0
777.73,395.57,0.0,0.0,0,0,0,-2,0,0,0
1279.0,537.73,0.0,0.0,0,0,0,-2,0,0,0
591.25,0.0,0.0,0.0,0,0,0,-2,1,0,0
1421.86,0.0,0.0,0.0,0,0,0,-2,0,0,0
912.7,231.6,0.0,0.0,0,0,0,-2,1,0,0
886.02,0.0,0.0,17.77,0,0,0,-2,0,0,0
1555.28,0.0,0.0,0.0,0,0,0,-2,0,0,0
2757.2,2578.35,0.0,0.0,2,0,0,-2,0,0,0
1531.61,0.0,0.0,0.0,0,0,0,-2,0,0,0
1432.84,413.84,0.0,0.0,0,0,0,-2,0,0,0
339.51,286.18,0.0,0.0,0,0,0,-2,0,0,0
1247.08,489.72,0.0,0.0,0,0,0,-2,0,0,0
345.94,691.83,0.0,0.0,0,0,0,-2,0,0,0
508.75,283.75,0.0,0.0,0,0,0,-2,0,0,0
1672.92,0.0,0.0,0.0,0,0,0,-2,0,0,0
1351.91,597.67,0.0,0.0,2,0,0,-2,1,0,0
1398.31,912.48,0.0,0.0,0,0,0,-2,0,0,0
1072.72,369.05,0.0,0.0,2,0,0,-2,1,0,0
1788.02,0.0,1087.12,0.0,0,0,0,-2,0,0,0
922.51,811.28,0.0,0.0,0,0,0,-2,1,0,0
356.47,263.81,0.0,0.0,2,0,0,-2,0,0,0
1134.54,3259.57,0.0,0.0,0,0,0,-2,0,0,0
1218.78,756.74,0.0,0.0,0,0,0,-2,0,0,0
802.26,597.35,0.0,0.0,0,0,0,-2,0,0,0
713.3,681.04,0.0,0.0,0,0,0,-2,1,0,0
3182.47,0.0,0.0,0.0,0,0,2,0,0,0,0
2544.33,0.0,0.0,0.0,0,0,0,-2,0,0,0
1593.7,0.0,0.0,0.0,0,3,0,-2,0,0,0
1807.69,560.43,0.0,0.0,0,0,0,-2,0,0,0
933.3,0.0,35.85,2780.31,0,0,0,-2,0,0,0
1051.52,0.0,0.0,0.0,0,0,0,-2,0,0,0
560.2,898.42,0.0,0.0,2,2,3,0,0,0,0
952.21,850.28,0.0,0.0,0,0,0,-2,0,0,0
3007.18,766.41,0.0,0.0,0,0,0,-2,0,0,0
393.77,0.0,0.0,0.0,3,3,0,-2,0,0,0
541.1,275.18,0.0,0.0,3,3,0,-2,0,0,0
1405.8,626.06,0.0,0.0,0,0,0,-2,0,0,0
1051.65,0.0,0.0,0.0,3,0,0,-2,0,0,0
1037.8,990.53,0.0,0.0,0,0,0,-2,0,0,0
1342.25,579.98,0.0,0.0,0,0,0,-2,0,0,0
661.0,418.85,0.0,0.0,0,0,0,-2,0,0,0
2788.02,1243.34,0.0,0.0,0,0,2,1,1,0,0
760.43,1042.13,0.0,0.0,3,0,0,-2,0,0,0
3986.8,9.35,0.0,0.0,0,0,0,-2,0,0,0
653.18,225.27,0.0,0.0,1,0,0,-2,0,0,0
309.46,249.35,0.0,0.0,0,0,0,-2,0,0,0
596.48,634.83,0.0,0.0,0,0,0,-2,0,0,0
5027.76,12.61,0.0,0.0,0,0,0,-2,0,0,0
521.28,1048.08,0.0,0.0,0,0,0,-2,0,0,0
1710.76,0.0,0.0,0.0,3,0,0,-2,0,0,0
1350.22,0.0,0.0,0.0,0,0,0,-2,0,0,0
1003.57,0.0,2737.67,0.0,2,0,3,0,0,0,0
1252.92,0.0,0.0,0.0,0,0,0,-2,0,0,0
759.61,0.0,0.0,0.0,3,0,0,-2,0,0,0
1249.72,551.64,0.0,0.0,3,0,0,-2,0,0,0
1431.93,419.89,0.0,0.0,3,0,0,-2,0,0,0
958.03,806.7,0.0,0.0,3,0,0,-2,0,0,0
1801.04,429.8,0.0,0.0,0,0,0,-2,0,0,0
441.31,490.11,0.0,0.0,0,0,0,-2,0,0,0
1529.52,982.6,0.0,0.0,2,0,0,-2,0,0,0
2148.4,0.0,0.0,0.0,0,0,0,-2,0,0,0
1413.9,829.91,0.0,0.0,0,0,0,-2,0,0,0
1470.49,0.0,0.0,0.0,0,0,0,-2,0,0,0
280.85,421.51,0.0,0.0,0,0,0,-2,0,0,0
1010.17,455.63,0.0,0.0,0,0,0,-2,0,0,0
1547.02,0.0,0.0,0.0,0,0,0,-2,0,0,0
1056.86,0.0,0.0,0.0,1,2,0,-2,0,0,0
1548.0,541.23,0.0,0.0,0,0,0,-2,0,0,0
1306.68,506.47,0.0,0.0,0,0,0,-2,0,0,0
1296.65,538.38,0.0,0.0,2,0,0,-2,0,0,0
136.72,121.17,374.18,0.0,0,0,0,-2,0,0,0
810.4,713.9,0.0,0.0,0,0,0,-2,0,0,0
2232.18,0.0,1070.02,0.0,2,2,3,1,1,0,0
684.15,464.07,0.0,0.0,2,0,2,1,1,0,0
1112.5,1064.12,0.0,0.0,0,0,0,-2,0,0,0
749.53,161.8,0.0,0.0,0,0,0,-2,0,0,0
1163.99,185.79,0.0,0.0,0,0,0,-2,0,0,0
2677.81,0.0,0.0,0.0,2,3,0,-2,0,0,0
1198.86,565.17,0.0,0.0,0,0,0,-2,0,0,0
1037.71,0.0,0.0,0.0,1,0,0,-2,0,0,0
3231.16,0.0,0.0,0.0,2,0,2,0,0,0,0
1061.16,608.59,0.0,0.0,0,0,0,-2,0,0,0
1033.3,505.4,0.0,0.0,0,0,0,-2,0,0,0
1132.36,1320.71,0.0,0.0,0,1,0,-2,0,0,0
517.33,260.98,0.0,0.0,2,0,0,-2,0,0,0
2157.73,702.9,0.0,0.0,0,0,0,-2,0,0,0
1044.22,0.0,1462.47,0.0,1,0,0,-2,0,0,0
796.44,638.61,0.0,0.0,2,3,0,-2,0,0,0
3101.09,1084.75,0.0,0.0,0,0,0,-2,0,0,0
1414.81,0.0,0.0,0.0,0,2,0,-2,0,0,0
1276.91,0.0,0.0,0.0,0,0,0,-2,0,0,0
372.85,470.82,0.0,0.0,0,0,0,-2,0,0,0
775.71,648.84,0.0,0.0,0,0,0,-2,0,0,0
279.45,599.71,0.0,0.0,0,0,0,-2,0,0,0
882.25,727.2,0.0,0.0,0,0,0,-2,0,0,0
4666.2,0.0,0.0,490.53,0,0,0,-2,0,0,0
1011.1,0.0,1213.83,0.0,0,0,0,-2,0,0,0
1451.65,847.11,0.0,0.0,2,0,2,0,0,0,0
918.84,756.36,0.0,0.0,0,0,0,-2,0,0,0
1143.02,284.16,0.0,0.0,0,0,0,-2,0,0,0
1665.32,0.0,0.0,0.0,2,0,3,1,0,0,0
1272.48,692.99,0.0,0.0,0,0,0,-2,0,0,0
3190.62,0.0,1726.05,346.61,0,0,0,-2,0,0,0
1289.96,400.25,0.0,0.0,0,0,0,-2,0,0,0
874.62,0.0,0.0,0.0,0,0,0,-2,0,0,0
535.0,0.0,0.0,0.0,0,0,0,-2,0,0,0
371.27,0.0,0.0,0.0,0,0,0,-2,1,0,0
1448.48,0.0,0.0,0.0,0,0,0,-2,0,0,0
5131.5,53.28,0.0,523.72,0,0,0,-2,0,0,0
2062.13,343.92,0.0,0.0,0,3,0,-2,0,0,0
1014.15,919.36,0.0,0.0,0,0,0,-2,0,0,0
1472.52,0.0,0.0,0.0,0,0,0,-2,0,0,0
1126.51,717.5,0.0,0.0,0,0,0,-2,0,0,0
582.73,231.63,0.0,0.0,2,0,2,0,0,0,0
627.62,0.0,0.0,0.0,0,0,0,-2,0,0,0
1680.37,0.0,0.0,0.0,2,2,0,-2,0,0,0
967.43,16.43,0.0,0.0,2,0,0,-2,0,0,0
593.9,645.56,0.0,0.0,0,0,0,-2,0,0,0
1293.45,0.0,0.0,0.0,0,0,0,-2,0,0,0
900.19,0.0,0.0,0.0,0,0,0,-2,0,0,0
1964.72,0.0,0.0,0.0,0,0,0,-2,0,0,0
1482.7,659.12,0.0,0.0,0,0,0,-2,0,0,0
1679.8,1119.82,0.0,0.0,0,0,0,-2,0,0,0
1142.86,0.0,0.0,0.0,0,0,0,-2,0,0,0
2410.72,903.74,0.0,0.0,0,0,0,-2,0,0,0
1521.0,0.0,0.0,0.0,0,0,0,-2,0,0,0
1525.28,0.0,0.0,0.0,0,0,0,-2,0,0,0
2153.23,1398.67,0.0,0.0,0,0,0,-2,0,0,0
533.69,592.47,0.0,0.0,2,0,3,1,1,0,0
4824.68,464.76,0.0,0.0,0,0,0,-2,0,0,0
1323.21,0.0,0.0,0.0,0,0,0,-2,0,0,0
3437.45,692.87,0.0,0.0,0,0,0,-2,0,0,0
2005.55,0.0,0.0,378.61,0,0,0,-2,0,0,0
1154.29,0.0,0.0,0.0,0,0,0,-2,0,0,0
636.01,585.86,0.0,0.0,0,0,0,-2,0,0,0
731.7,515.04,0.0,0.0,0,0,0,-2,0,0,0
3308.03,8.18,0.0,0.0,0,0,0,-2,0,0,0
1207.82,711.84,0.0,0.0,0,0,0,-2,0,0,0
692.66,0.0,2044.96,0.0,0,0,0,-2,0,0,0
973.75,624.93,0.0,0.0,0,0,0,-2,0,0,0
3139.59,1567.71,0.0,0.0,2,0,2,0,0,0,0
1432.04,0.0,0.0,360.03,0,0,0,-2,0,0,0
1141.24,646.37,0.0,0.0,0,0,0,-2,0,0,0
406.83,546.35,0.0,0.0,1,0,0,-2,0,0,0
1165.44,0.0,0.0,1485.43,0,0,0,-2,0,0,0
1755.14,0.0,0.0,0.0,0,0,0,-2,0,0,0
1594.19,586.7,0.0,0.0,1,2,0,-2,0,0,0
2166.27,857.35,0.0,0.0,0,0,0,-2,0,0,0
3631.63,1593.56,0.0,0.0,0,0,0,-2,0,0,0
1627.32,0.0,0.0,0.0,2,0,0,-2,0,1,0
453.68,563.45,0.0,0.0,0,0,0,-2,0,0,0
755.84,620.17,0.0,0.0,0,0,3,0,0,0,0
427.56,98.02,0.0,0.0,2,0,0,-2,0,0,0
588.24,217.39,0.0,0.0,0,0,0,-2,1,0,0
2224.26,272.74,0.0,0.0,0,1,0,-2,0,0,0
783.47,738.75,0.0,0.0,2,2,2,0,0,0,0
693.7,683.78,0.0,0.0,0,0,0,-2,0,0,0
1300.38,578.86,0.0,0.0,0,2,0,-2,0,0,0
642.05,285.35,0.0,0.0,0,0,0,-2,0,0,0
828.57,284.07,0.0,0.0,0,0,0,-2,0,0,0
1217.76,213.33,0.0,0.0,0,0,0,-2,0,0,0
2611.34,0.0,0.0,0.0,0,0,0,-2,0,0,0
550.02,501.9,0.0,0.0,0,0,0,-2,0,0,0
1888.51,808.37,0.0,0.0,3,2,2,0,0,0,0
2622.1,367.17,0.0,0.0,0,0,0,-2,0,0,0
401.37,534.43,0.0,0.0,0,0,0,-2,0,0,0
1673.55,0.0,0.0,0.0,2,0,0,-2,0,0,0
4548.58,990.22,0.0,0.0,0,0,0,-2,0,0,0
1730.27,0.0,0.0,0.0,1,0,0,-2,0,0,0
448.72,289.02,0.0,0.0,0,0,0,-2,0,0,0
1350.11,648.13,0.0,0.0,0,0,0,-2,0,0,0
1067.49,751.61,0.0,0.0,0,0,0,-2,0,0,0
964.02,0.0,0.0,0.0,0,0,0,-2,0,0,0
2631.76,0.0,0.0,0.0,2,2,3,0,0,0,0
868.64,0.0,0.0,0.0,0,0,0,-2,0,0,0
398.84,352.65,0.0,0.0,0,0,0,-2,0,0,0
407.94,473.81,0.0,0.0,0,0,0,-2,0,0,0
1566.19,0.0,0.0,409.0,2,0,0,-2,0,0,0
576.38,1031.27,0.0,0.0,0,0,0,-2,0,0,0
873.44,478.48,0.0,0.0,0,0,0,-2,0,0,0
1729.36,0.0,0.0,0.0,0,0,0,-2,0,0,0
859.75,0.0,0.0,0.0,0,0,0,-2,0,0,0
961.01,462.98,0.0,0.0,0,0,0,-2,0,0,0
237.64,97.48,427.84,0.0,0,0,0,-2,0,0,0
1180.77,0.0,0.0,1091.8,0,0,0,-2,0,0,0
1644.81,0.0,0.0,0.0,0,0,0,-2,0,0,0
819.34,0.0,0.0,0.0,3,2,2,0,0,0,0
235.85,322.44,0.0,0.0,1,0,0,-2,0,0,0
4519.94,316.72,0.0,0.0,0,0,0,-2,0,0,0
2172.25,0.0,0.0,0.0,0,0,0,-2,0,0,0
1493.87,0.0,1792.71,0.0,0,0,0,-2,0,0,0
818.76,0.0,0.0,663.32,1,0,3,0,0,0,1
1352.08,1122.26,0.0,0.0,0,0,0,-2,0,0,0
1180.6,0.0,0.0,0.0,0,0,0,-2,0,0,0
1395.38,0.0,0.0,0.0,2,0,0,-2,0,0,0
1788.39,1601.2,0.0,0.0,2,0,2,0,0,0,0
960.2,842.87,0.0,0.0,0,0,0,-2,0,0,0
1177.85,1670.88,0.0,0.0,0,0,0,-2,0,0,0
2216.51,0.0,0.0,1876.04,0,0,0,-2,0,0,0
2163.26,0.0,0.0,0.0,2,0,1,1,1,0,0
1562.72,700.87,0.0,0.0,0,0,0,-2,0,0,0
975.99,0.0,0.0,2632.74,0,0,0,-2,0,0,0
2050.3,0.0,0.0,0.0,0,0,0,-2,0,0,0
1439.15,0.0,0.0,1992.42,0,0,0,-2,0,0,0
502.81,699.94,0.0,0.0,0,0,0,-2,0,0,0
629.58,0.0,0.0,0.0,0,0,0,-2,0,0,0
519.66,0.0,0.0,206.29,1,0,0,-2,0,0,0
1588.45,0.0,0.0,2262.58,0,0,0,-2,0,0,0
1419.68,0.0,0.0,0.0,0,0,0,-2,0,0,0
572.86,352.55,0.0,0.0,0,0,0,-2,0,0,0
1725.92,0.0,2560.41,0.0,0,0,0,-2,0,0,0
2592.09,0.0,0.0,0.0,1,0,2,1,1,0,0
654.32,480.49,0.0,0.0,0,0,0,-2,0,0,0
840.45,457.38,0.0,0.0,0,0,0,-2,0,0,0
1629.5,718.83,0.0,0.0,0,0,0,-2,0,0,0
1687.86,1763.42,0.0,0.0,0,0,0,-2,0,0,0
3119.2,0.0,0.0,53.36,0,0,0,-2,0,0,0
2222.88,0.0,0.0,0.0,0,0,0,-2,0,0,0
175.52,360.57,0.0,0.0,0,0,0,-2,0,0,0
1246.32,694.28,0.0,0.0,0,0,0,-2,0,0,0
2193.15,0.0,0.0,0.0,0,0,0,-2,0,0,0
2047.8,0.0,0.0,278.63,2,0,0,-2,0,0,0
2709.9,394.31,0.0,0.0,0,0,0,-2,1,0,0
583.27,998.67,0.0,0.0,0,0,0,-2,0,0,0
910.54,615.09,0.0,0.0,0,0,0,-2,0,0,0
931.62,0.0,0.0,0.0,0,0,0,-2,0,0,0
-148.18,0.0,0.0,343.47,0,0,0,-2,0,0,0
1258.44,7.91,765.54,0.0,0,0,0,-2,0,0,0
2879.46,13.38,1248.87,0.0,0,0,0,-2,0,0,0
214.88,0.0,0.0,0.0,0,0,0,-2,0,0,0
2663.37,0.0,0.0,0.0,0,3,0,-2,0,0,0
3026.65,678.71,0.0,0.0,2,0,0,-2,1,0,0
1060.01,311.84,0.0,0.0,0,0,0,-2,0,0,0
1043.33,927.25,0.0,0.0,0,0,0,-2,0,0,0
628.0,921.84,0.0,0.0,0,0,0,-2,0,0,0
1993.83,1302.58,0.0,0.0,1,2,0,-2,0,1,0
1070.34,525.37,0.0,0.0,0,0,0,-2,0,0,0
364.8,226.43,0.0,0.0,0,0,0,-2,0,0,0
1538.97,699.94,0.0,0.0,0,0,0,-2,0,0,0
2104.48,0.0,0.0,537.46,0,0,0,-2,0,0,0
1730.47,776.42,0.0,0.0,0,0,0,-2,0,0,0
1117.82,0.0,1596.95,0.0,0,0,3,0,0,0,0
956.25,435.89,0.0,0.0,0,0,0,-2,0,0,0
1666.64,636.0,0.0,0.0,0,0,0,-2,0,0,0
1626.04,161.51,0.0,0.0,0,0,0,-2,0,0,0
1476.88,389.86,0.0,0.0,0,0,0,-2,1,0,0
658.43,578.06,0.0,0.0,0,0,0,-2,0,0,0
785.22,0.0,0.0,0.0,0,0,0,-2,0,0,0
4503.22,0.0,0.0,230.91,0,0,0,-2,0,0,0
786.54,721.62,0.0,0.0,0,0,0,-2,0,0,0
853.36,744.82,0.0,0.0,0,0,0,-2,0,0,0
2499.04,0.0,0.0,0.0,0,0,0,-2,0,0,0
2298.55,0.0,0.0,0.0,1,0,3,1,0,0,0
966.19,1027.84,0.0,0.0,0,0,0,-2,0,0,0
1118.86,142.68,0.0,0.0,0,0,0,-2,0,0,0
2038.03,99.73,0.0,0.0,0,0,0,-2,0,0,0
1208.75,0.0,1607.74,0.0,0,0,0,-2,1,0,0
993.03,465.93,0.0,0.0,0,0,0,-2,0,0,0
2955.1,875.17,0.0,0.0,0,0,0,-2,0,0,0
601.63,360.74,0.0,0.0,0,0,0,-2,0,0,0
915.91,0.0,0.0,1579.98,0,0,0,-2,0,0,0
1020.07,0.0,0.0,482.44,0,0,0,-2,0,0,0
910.02,649.57,0.0,0.0,0,0,0,-2,0,0,0
950.21,961.07,0.0,0.0,0,0,0,-2,0,0,0
1037.48,1146.08,0.0,0.0,2,3,3,0,0,0,0
1098.07,0.0,0.0,0.0,2,0,0,-2,0,0,0
1248.67,0.0,672.63,0.0,0,0,0,-2,0,0,0
2450.62,170.35,0.0,0.0,0,0,0,-2,0,0,0
2057.52,0.0,0.0,0.0,2,0,2,0,1,0,0
1254.65,0.0,0.0,1876.13,0,0,0,-2,0,0,0
607.04,453.7,0.0,0.0,0,0,0,-2,0,0,0
1269.13,0.0,1872.49,0.0,0,0,0,-2,0,0,0
1299.34,0.0,1958.55,0.0,0,0,0,-2,0,0,0
1103.59,308.5,0.0,0.0,0,0,0,-2,0,0,0
1412.31,510.27,0.0,0.0,0,0,0,-2,0,0,0
496.51,16.67,0.0,0.0,0,0,0,-2,0,0,0
1565.69,1444.44,0.0,0.0,1,1,1,0,0,1,0
459.98,0.0,859.35,0.0,0,0,0,-2,0,0,0
2875.09,833.32,0.0,0.0,2,0,0,-2,1,0,0
1885.65,0.0,0.0,0.0,0,0,0,-2,0,0,0
1914.56,0.0,0.0,0.0,0,0,0,-2,0,0,0
515.84,0.0,0.0,0.0,0,0,0,-2,0,0,0
1396.1,0.0,0.0,0.0,0,0,0,-2,0,0,0
2316.68,1551.99,0.0,0.0,3,2,0,-2,0,0,0
943.96,553.4,0.0,0.0,0,0,0,-2,0,0,0
729.7,524.68,0.0,0.0,3,0,0,-2,0,0,0
2153.34,822.46,0.0,0.0,0,0,0,-2,0,0,0
2592.79,261.73,0.0,0.0,2,0,3,0,0,0,0
662.68,0.0,0.0,0.0,0,0,0,-2,0,0,0
1060.38,0.0,0.0,0.0,2,0,0,-2,0,0,0
1525.76,1088.88,0.0,0.0,2,3,2,0,0,0,0
1565.13,725.98,0.0,0.0,1,1,0,-2,0,0,0
652.04,457.5,0.0,0.0,0,0,0,-2,0,0,0
232.15,399.9,0.0,0.0,3,0,0,-2,0,0,0
1336.5,0.0,280.71,0.0,0,0,0,-2,0,0,0
1433.68,959.18,0.0,0.0,0,0,0,-2,0,0,0
1358.65,0.0,0.0,0.0,0,3,0,-2,0,0,0
1075.18,348.9,0.0,0.0,0,0,0,-2,0,0,0
3917.01,986.28,0.0,0.0,0,0,0,-2,0,0,0
971.65,886.11,0.0,0.0,0,3,0,-2,0,0,0
1662.38,848.68,0.0,0.0,0,0,0,-2,0,0,0
560.3,1392.27,0.0,0.0,1,0,0,-2,0,0,0
1990.84,0.0,0.0,0.0,0,0,0,-2,0,0,0
2570.81,0.0,0.0,0.0,0,0,0,-2,0,0,0
2032.89,0.0,418.3,0.0,0,0,0,-2,0,0,0
628.7,292.76,0.0,0.0,0,0,0,-2,1,0,0
1477.31,655.93,0.0,0.0,0,0,0,-2,0,0,0
494.3,580.62,0.0,0.0,0,0,0,-2,0,0,0
1432.41,563.48,0.0,0.0,0,0,0,-2,0,0,0
2008.51,0.0,697.08,0.0,1,1,3,1,1,0,0
1770.07,4.2,0.0,222.9,0,0,0,-2,0,0,0
942.64,680.8,0.0,0.0,0,0,0,-2,0,0,0
461.84,619.34,0.0,0.0,0,0,0,-2,0,0,0
1167.81,1209.61,0.0,0.0,0,0,0,-2,0,0,0
2506.69,0.0,0.0,0.0,0,0,0,-2,0,0,0
1670.92,1034.97,0.0,0.0,0,0,0,-2,0,0,0
983.11,721.74,0.0,0.0,0,0,0,-2,0,0,0
888.26,1589.91,0.0,0.0,0,0,0,-2,0,0,0
753.78,483.48,0.0,0.0,0,0,0,-2,0,0,0
1937.48,0.0,0.0,0.0,0,0,0,-2,0,0,0
2968.26,1614.96,0.0,0.0,0,0,0,-2,0,0,0
889.92,701.31,0.0,0.0,3,0,0,-2,1,0,0
1199.75,0.0,0.0,0.0,0,0,0,-2,0,0,0
1601.02,0.0,1806.03,0.0,3,3,0,-2,1,0,0
2621.33,0.0,1247.28,0.0,0,0,0,-2,0,0,0
1387.42,714.08,0.0,0.0,0,0,0,-2,0,0,0
1963.8,0.0,0.0,0.0,0,0,0,-2,0,0,0
982.47,898.51,0.0,0.0,2,0,0,-2,0,0,0
2025.2,0.0,1771.94,0.0,0,0,0,-2,0,0,0
1660.46,0.0,0.0,0.0,0,0,0,-2,0,0,0
1901.93,725.65,0.0,0.0,3,0,3,0,0,0,0
804.09,464.39,0.0,0.0,0,0,0,-2,0,0,0
803.18,288.77,0.0,0.0,0,0,0,-2,0,0,0
1680.56,0.0,0.0,0.0,0,0,2,0,0,0,0
187.63,395.63,0.0,0.0,0,0,0,-2,0,0,0
1975.76,0.0,779.4,0.0,2,0,0,-2,0,0,0
1049.1,694.59,0.0,0.0,0,0,0,-2,0,0,0
645.94,0.0,0.0,566.07,2,0,0,-2,0,0,0
2122.71,0.0,0.0,18.25,0,0,0,-2,0,0,0
2125.21,37.45,0.0,0.0,0,0,0,-2,0,0,0
1609.71,0.0,0.0,1537.86,0,0,0,-2,0,0,0
629.33,0.0,0.0,0.0,0,0,0,-2,0,0,0
120.25,1048.99,0.0,0.0,0,0,0,-2,0,0,0
896.59,713.53,0.0,0.0,0,0,0,-2,0,0,0
906.66,1046.38,0.0,0.0,0,0,0,-2,0,0,0
1536.24,0.0,0.0,0.0,2,0,0,-2,0,0,0
1969.21,516.05,0.0,0.0,0,0,0,-2,0,0,0
1346.69,0.0,0.0,0.0,0,0,0,-2,0,0,0
1306.93,1645.65,0.0,0.0,0,0,0,-2,0,0,0
980.18,876.94,0.0,0.0,0,0,0,-2,0,0,0
919.62,852.84,0.0,0.0,3,0,0,-2,1,0,0
3259.33,1269.4,0.0,0.0,0,0,0,-2,0,0,0
455.08,382.51,0.0,0.0,0,0,0,-2,0,0,0
1081.63,0.0,0.0,2789.66,0,0,0,-2,0,0,0
2001.7,0.0,0.0,0.0,0,0,0,-2,0,0,0
897.16,618.77,0.0,0.0,0,0,0,-2,0,0,0
1469.42,588.24,0.0,0.0,0,0,0,-2,0,0,0
2062.28,99.99,2639.01,0.0,0,0,0,-2,0,0,0
2055.7,661.09,0.0,0.0,0,0,0,-2,0,0,0
1561.14,499.1,0.0,0.0,0,0,0,-2,0,0,0
2422.66,456.71,0.0,0.0,0,0,0,-2,0,0,0
850.51,0.0,0.0,0.0,0,0,0,-2,0,0,0
292.32,572.61,0.0,0.0,0,0,0,-2,0,0,0
1826.74,0.0,1208.19,0.0,0,0,0,-2,0,0,0
345.78,329.98,0.0,0.0,0,0,0,-2,0,0,0
666.6,394.16,0.0,0.0,0,0,0,-2,0,0,0
917.08,914.91,0.0,0.0,0,0,0,-2,0,0,0
903.88,692.72,0.0,0.0,0,0,0,-2,0,0,0
1598.27,0.0,0.0,0.0,1,3,0,-2,0,0,0
354.13,233.43,0.0,0.0,0,0,0,-2,0,0,0
815.75,270.95,0.0,0.0,3,1,3,0,0,0,0
3004.18,26.8,0.0,0.0,0,0,0,-2,0,0,0
762.78,403.68,0.0,0.0,0,0,0,-2,0,0,0
465.86,257.45,0.0,0.0,3,0,0,-2,1,0,0
2134.08,1029.34,0.0,0.0,0,0,0,-2,0,0,0
392.53,188.93,0.0,0.0,0,0,0,-2,1,0,0
1549.51,0.0,0.0,0.0,0,0,0,-2,0,0,0
2238.93,57.53,0.0,0.0,0,0,0,-2,0,0,0
1291.23,0.0,0.0,0.0,0,0,0,-2,0,0,0
711.94,0.0,0.0,0.0,3,0,0,-2,0,0,0
973.96,512.23,0.0,0.0,0,0,0,-2,0,0,0
1300.11,1487.93,0.0,0.0,0,0,0,-2,0,0,0
446.18,605.38,0.0,0.0,0,0,0,-2,0,0,0
1057.95,1235.95,0.0,0.0,0,0,0,-2,0,0,0
1275.98,0.0,0.0,0.0,0,0,0,-2,0,0,0
1395.97,530.16,0.0,0.0,1,0,0,-2,1,0,0
2367.65,0.0,0.0,0.0,0,0,0,-2,0,0,0
745.76,0.0,1650.88,0.0,0,0,0,-2,0,0,0
2768.89,0.0,0.0,182.14,0,0,0,-2,0,0,0
1157.12,554.49,0.0,0.0,0,0,0,-2,0,0,0
2422.23,840.32,0.0,0.0,0,0,0,-2,0,0,0
1597.81,873.06,0.0,0.0,0,0,3,0,0,0,0
2222.89,0.0,0.0,2.05,0,0,0,-2,0,0,0
1272.71,472.33,0.0,0.0,0,0,0,-2,0,0,0
1262.6,327.77,0.0,0.0,3,2,3,1,1,0,0
2225.55,553.21,0.0,0.0,0,0,0,-2,0,0,0
1522.54,120.24,0.0,0.0,2,0,1,0,0,0,0
2216.94,785.89,0.0,0.0,0,0,0,-2,0,0,0
1071.27,639.86,0.0,0.0,0,0,0,-2,0,0,0
782.57,397.3,0.0,0.0,0,0,0,-2,0,0,0
1344.85,367.47,0.0,0.0,0,0,0,-2,0,0,0
1895.88,1239.39,0.0,0.0,0,0,0,-2,0,0,0
508.87,0.0,0.0,0.0,0,0,0,-2,0,0,0
504.85,277.87,0.0,0.0,2,0,0,-2,0,0,0
1472.88,0.0,0.0,0.0,0,0,0,-2,0,0,0
1898.88,0.0,1087.39,0.0,0,1,2,0,0,0,0
2153.04,0.0,0.0,0.0,0,0,0,-2,0,0,0
81.72,0.0,0.0,487.07,0,0,0,-2,0,0,0
3121.29,0.0,0.0,0.0,0,0,0,-2,0,0,0
1496.53,0.0,0.0,2307.42,0,0,0,-2,0,0,0
739.05,509.27,0.0,0.0,0,0,0,-2,0,0,0
1261.93,878.52,0.0,0.0,0,0,0,-2,0,0,0
915.74,1436.27,0.0,0.0,0,0,0,-2,0,0,0
431.35,0.0,0.0,0.0,0,2,0,-2,0,0,0
68.23,504.39,0.0,0.0,0,0,0,-2,0,0,0
1246.79,0.0,0.0,0.0,1,2,1,0,0,0,0
961.46,0.0,0.0,0.0,0,0,0,-2,0,0,0
2045.65,0.0,0.0,0.0,0,0,0,-2,0,0,0
2467.41,412.62,0.0,0.0,0,0,3,0,0,0,0
1072.48,496.2,0.0,0.0,0,0,0,-2,0,0,0
706.8,343.05,0.0,0.0,0,0,0,-2,0,0,0
1998.0,554.21,0.0,0.0,0,0,0,-2,0,0,0
2022.96,558.65,0.0,627.02,0,0,0,-2,0,0,0
578.56,1331.42,0.0,0.0,0,0,0,-2,0,0,0
563.17,666.88,0.0,0.0,1,0,0,-2,1,0,0
1165.11,529.63,0.0,0.0,2,0,0,-2,0,0,0
1573.67,0.0,0.0,0.0,0,0,0,-2,0,0,0
470.94,531.62,0.0,0.0,2,2,2,0,0,0,0
1889.37,0.0,0.0,0.0,0,0,0,-2,0,0,0
2204.49,0.0,821.54,0.0,0,1,0,-2,0,0,0
637.87,934.14,0.0,0.0,3,2,0,-2,1,0,0
1365.64,0.0,0.0,0.0,2,0,0,-2,0,0,0
1917.01,995.03,0.0,0.0,0,0,0,-2,0,0,0
1065.96,718.95,0.0,0.0,0,0,0,-2,0,0,0
1141.07,639.56,0.0,0.0,0,0,0,-2,0,0,0
